latitude,longitude,values,location
-36.5,143.5,1.5825491,"Lockharts Lane, Berrimal, Shire of Loddon, Victoria, Australia"
-36.5,144.5,1.6127318,"Goornong Mayreef Road, Elmore, City of Greater Bendigo, Victoria, Australia"
-36.5,145.5,1.6427903,"Union Road, Karramomus, City of Greater Shepparton, Victoria, Australia"
-36.5,146.5,1.6671507,"Carboor - Everton Road, Markwood, Rural City of Wangaratta, Victoria, Australia"
-36.5,147.5,1.7026134,"Enever Spur Track, Dartmouth, Shire of Towong, Victoria, Australia"
-36.5,148.5,1.6939083,"Big Yard Road, Moonbah, Snowy Monaro Regional Council, New South Wales, 2627, Australia"
-36.5,149.5,1.6719807,"Yankees Creek, Bega Valley Shire Council, New South Wales, 2550, Australia"
-36.5,174.5,1.4126229,"West Coast Road, Araparera, Rodney, Auckland, New Zealand / Aotearoa"
-36.5,175.5,1.392929,"Waikato, New Zealand / Aotearoa"
-35.5,-72.5,1.4458426,"Pellines - Alto Pellines, Papirúa, Constitución, Provincia de Talca, Región del Maule, Chile"
-35.5,-71.5,1.6239718,"Cruce K-565 (San Carlos) - Cruce K-579 (Quebrada De Agua), San Jorge Norte, Aurora, San Clemente, Provincia de Talca, Región del Maule, Chile"
-35.5,-70.5,1.7432241,"Molina, Provincia de Curicó, Región del Maule, 338000, Chile"
-35.5,-69.5,1.6885917,"Distrito Ciudad de Malargüe, Departamento Malargüe, Mendoza, Argentina"
-35.5,-68.5,1.5180086,"Distrito Punta del Agua, Departamento San Rafael, Mendoza, Argentina"
-35.5,-67.5,1.426415,"Distrito San Pedro del Atuel, General Alvear, Mendoza, Argentina"
-35.5,-66.5,1.3747452,"Gobernador Dupuy, San Luis, Argentina"
-35.5,-65.5,1.3357706,"Gobernador Dupuy, San Luis, Argentina"
-35.5,-64.5,1.3302083,"Municipio de Caleufú, Departamento Rancul, La Pampa, Argentina"
-35.5,-63.5,1.3158166,"Estancia Santa Aurelia, Municipio de General Pico, Departamento Maracó, La Pampa, Argentina"
-35.5,-62.5,1.3135034,"Partido de Carlos Tejedor, Buenos Aires, Argentina"
-35.5,-61.5,1.3167155,"Moctezuma, Partido de Carlos Casares, Buenos Aires, Argentina"
-35.5,-60.5,1.3348256,"Gerente Cilley, Cuartel Morea, Partido de Nueve de Julio, Buenos Aires, Argentina"
-35.5,-59.5,1.3514229,"Camino Secundario 093-01, Del Carril, Partido de Saladillo, Buenos Aires, Argentina"
-35.5,-58.5,1.3314936,"Partido de Monte, Buenos Aires, Argentina"
-35.5,-57.5,1.3241864,"Partido de Chascomús, Buenos Aires, Argentina"
-35.5,-56.5,1.2706077,Argentina
-35.5,-55.5,1.2702608,Uruguay
-35.5,136.5,1.1461682,"South Australia, Australia"
-35.5,137.5,1.2092911,"South Australia, Australia"
-35.5,138.5,1.2844007,"Inman Valley, The District Council of Yankalilla, South Australia, 5211, Australia"
-35.5,139.5,1.4308808,"Nine Mile Road, Malinong, Coorong District Council, South Australia, 5259, Australia"
-35.5,140.5,1.528779,"Lameroo, Southern Mallee District Council, South Australia, 5302, Australia"
-35.5,141.5,1.5869244,"Big Desert, Rural City of Mildura, Victoria, 3490, Australia"
-35.5,142.5,1.6236633,"Sunraysia Highway, Lascelles, Shire of Yarriambiack, Victoria, Australia"
-35.5,143.5,1.6410216,"Kunat, Rural City of Swan Hill, Victoria, Australia"
-35.5,144.5,1.6613139,"Calimo, Murray River Council, New South Wales, 2710, Australia"
-35.5,145.5,1.6775652,"Logie Brae, Murrumbidgee Council, New South Wales, 2713, Australia"
-35.5,146.5,1.6857092,"Rand, Federation Council, New South Wales, 2642, Australia"
-35.5,147.5,1.7102221,"Kyeamba, Wagga Wagga City Council, New South Wales, 2650, Australia"
-35.5,148.5,1.7028685,"Horseshoe Fire Trail, Goobarragandra, Snowy Valleys Council, New South Wales, 2720, Australia"
-35.5,149.5,1.6882585,"Kaltenbach, Rossi, Queanbeyan-Palerang Regional Council, New South Wales, 2621, Australia"
-35.5,150.5,1.6569033,"Crampton Island, Tabourie Lake, Shoalhaven City Council, New South Wales, Australia"
-35.5,173.5,1.4182467,"Kaikohe-Hokianga Community, Far North District, Northland, New Zealand / Aotearoa"
-35.5,174.5,1.403528,"Northland, New Zealand / Aotearoa"
-34.5,-71.5,1.5956694,"El Olivar, Peralillo, Provincia de Colchagua, Región del Libertador General Bernardo O'Higgins, Chile"
-34.5,-70.5,1.7565393,"Rengo, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2940000, Chile"
-34.5,-69.5,1.7140207,"Distrito Pareditas, Departamento San Carlos, Mendoza, Argentina"
-34.5,-68.5,1.5451059,"Distrito Veinticinco de Mayo, Departamento San Rafael, Mendoza, Argentina"
-34.5,-67.5,1.4620786,"Distrito Monte Comán, Departamento San Rafael, Mendoza, 5609, Argentina"
-34.5,-66.5,1.419579,"Juan Martín de Pueyrredón, San Luis, Argentina"
-34.5,-65.5,1.3626602,"General Pedernera, San Luis, Argentina"
-34.5,-64.5,1.341752,"Pedanía Necochea, Departamento General Roca, Córdoba, X6275, Argentina"
-34.5,-63.5,1.3278761,"Ruta Provincial 4, Melo, Pedanía Amarga, Departamento Presidente Roque Sáenz Peña, Córdoba, X6120, Argentina"
-34.5,-62.5,1.3258917,"Partido de General Villegas, Buenos Aires, Argentina"
-34.5,-61.5,1.3603259,"Partido de Leandro N. Alem, Buenos Aires, Argentina"
-34.5,-60.5,1.3748517,"Partido de Chacabuco, Buenos Aires, Argentina"
-34.5,-59.5,1.3746488,"San Andrés de Giles, Partido de San Andrés de Giles, Buenos Aires, 6720, Argentina"
-34.5,-58.5,1.3613756,"4218, Juan de Garay, Olivos, Vicente López, Partido de Vicente López, Buenos Aires, B1636EMA, Argentina"
-34.5,-57.5,1.3670499,Uruguay
-34.5,-56.5,1.3504236,"Ruta 78, San José, 80004, Uruguay"
-34.5,-55.5,1.3449911,"Ruta 81, Lavalleja, Uruguay"
-34.5,-54.5,1.3304318,"Rocha, Uruguay"
-34.5,18.5,1.1729215,"Western Cape, South Africa"
-34.5,19.5,1.2352376,"Overstrand Ward 11, Overstrand Local Municipality, Overberg District Municipality, Western Cape, South Africa"
-34.5,20.5,1.2444726,"Koppie Alleen, Cape Agulhas Local Municipality, Overberg District Municipality, Western Cape, South Africa"
-34.5,21.5,1.2504385,"Western Cape, South Africa"
-34.5,115.5,1.2134401,Australia
-34.5,116.5,1.2815114,"Lake Muir, Shire Of Manjimup, Western Australia, Australia"
-34.5,117.5,1.2905976,"Boyup Road, Kendenup, Shire Of Plantagenet, Western Australia, Australia"
-34.5,118.5,1.2263697,"Kojaneerup South, City Of Albany, Western Australia, Australia"
-34.5,119.5,1.1425434,Australia
-34.5,123.5,1.0429248,Australia
-34.5,135.5,1.1946627,"Coulta, The District Council of Lower Eyre Peninsula, South Australia, 5607, Australia"
-34.5,136.5,1.2706486,"South Australia, Australia"
-34.5,137.5,1.3520023,"Urania Road, Urania, Port Victoria, Yorke Peninsula Council, South Australia, 5573, Australia"
-34.5,138.5,1.4409921,"Gallipoli Road, Korunye, Adelaide Plains Council, South Australia, 5502, Australia"
-34.5,139.5,1.5465301,"Bedrock Road, Fisher, Mid Murray Council, South Australia, 5354, Australia"
-34.5,140.5,1.6033545,"Loxton, The District Council of Loxton Waikerie, South Australia, 5333, Australia"
-34.5,141.5,1.6347585,"Bambill South Road, Werrimull, Rural City of Mildura, Victoria, 3496, Australia"
-34.5,142.5,1.6597793,"Mallee, Wentworth Shire Council, New South Wales, 2738, Australia"
-34.5,143.5,1.693316,"Balranald, Balranald Shire Council, New South Wales, 2715, Australia"
-34.5,144.5,1.7076368,"Hay, Hay Shire Council, New South Wales, 2711, Australia"
-34.5,145.5,1.7165134,"Carrathool, Carrathool Shire Council, New South Wales, 2711, Australia"
-34.5,146.5,1.7252103,"Crown Reserve No. 1029968, Beechers Road, Colinroobie, Narrandera Shire Council, New South Wales, 2700, Australia"
-34.5,147.5,1.7265863,"Reinholdts Lane Rest Area, Goldfields Way, Temora, Temora Shire Council, New South Wales, 2666, Australia"
-34.5,148.5,1.7448575,"Barwang, Hilltops Council, New South Wales, 2594, Australia"
-34.5,149.5,1.7337369,"Crookwell, Upper Lachlan Shire Council, New South Wales, 2583, Australia"
-34.5,150.5,1.6728132,"George Emery Lane, Glenquarry, Wingecarribee Shire Council, New South Wales, 2576, Australia"
-34.5,172.5,1.3930771,"Northland, New Zealand / Aotearoa"
-33.5,-71.5,1.6203504,"Ruta G-974, Cartagena, Provincia de San Antonio, Región de Valparaíso, Chile"
-33.5,-70.5,1.7982311,"Sendero Ribera del Río, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, M, Chile"
-33.5,-69.5,1.748771,"Distrito Los Árboles, Departamento Tunuyán, Mendoza, Argentina"
-33.5,-68.5,1.5904434,"Distrito Villa de San Carlos, Departamento San Carlos, Mendoza, Argentina"
-33.5,-67.5,1.5040118,"Distrito La Paz Sur, Departamento La Paz, Mendoza, Argentina"
-33.5,-66.5,1.477556,"Juan Martín de Pueyrredón, San Luis, Argentina"
-33.5,-65.5,1.4180441,"General Pedernera, San Luis, Argentina"
-33.5,-64.5,1.3828142,"RPS284, Pedanía Cautiva, Departamento Río Cuarto, Córdoba, X5800, Argentina"
-33.5,-63.5,1.3530244,"Pedanía La Carlota, Departamento Juárez Celman, Córdoba, X2670, Argentina"
-33.5,-62.5,1.3566327,"Pedanía Caldera, Departamento Marcos Juárez, Córdoba, X2580, Argentina"
-33.5,-61.5,1.3938271,"Firmat, Municipio de Firmat, Departamento General López, Santa Fe, S2630, Argentina"
-33.5,-60.5,1.4023541,"Municipio de Juan Bernabé Molina, Departamento Constitución, Santa Fe, Argentina"
-33.5,-59.5,1.4068406,"Junta de Gobierno de Islas Las Lechiguanas, Distrito Islas, Departamento Gualeguay, Entre Ríos, Argentina"
-33.5,-58.5,1.3977616,"Distrito Ceibas, Departamento Islas del Ibicuy, Entre Ríos, Argentina"
-33.5,-57.5,1.4031343,"Soriano, Uruguay"
-33.5,-56.5,1.3998969,"Florida, Uruguay"
-33.5,-55.5,1.4078811,"Florida, Uruguay"
-33.5,-54.5,1.3836913,"Lavalleja, Uruguay"
-33.5,-53.5,1.3546286,"Rio Grande do Sul, Região Sul, Brasil"
-33.5,18.5,1.3738363,"Cape Town Ward 29, Swartland Local Municipality, City of Cape Town, Western Cape, 7347, South Africa"
-33.5,19.5,1.5122808,"West Beach, Sandhills Road, Breede Valley Ward 5, Breede Valley Local Municipality, Cape Winelands District Municipality, Western Cape, South Africa"
-33.5,20.5,1.5479538,"Laingsburg Ward 2, Laingsburg Local Municipality, Central Karoo District Municipality, Western Cape, 6901, South Africa"
-33.5,21.5,1.5611066,"Kannaland Ward 3, Kannaland Local Municipality, Garden Route District Municipality, Western Cape, South Africa"
-33.5,22.5,1.5432024,"Oudtshoorn Ward 11, Oudtshoorn Local Municipality, Garden Route District Municipality, Western Cape, South Africa"
-33.5,23.5,1.5223938,"George Ward 25, George Local Municipality, Garden Route District Municipality, Western Cape, South Africa"
-33.5,24.5,1.4847206,"Baviaans Ward 2, Baviaans Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa"
-33.5,25.5,1.4321455,"Sundays River Valley Ward 8, Sundays River Valley Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa"
-33.5,26.5,1.3648099,"Makana Ward 13, Makana Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa"
-33.5,27.5,1.2849364,"Eastern Cape, South Africa"
-33.5,115.5,1.3437588,"Peppermint Grove Beach, Shire Of Capel, Western Australia, 6271, Australia"
-33.5,116.5,1.4511156,"Trigwell Bridge Road, Bowelling, Shire Of West Arthur, Western Australia, Australia"
-33.5,117.5,1.4739001,"Cartmeticup, Shire Of Woodanilling, Western Australia, Australia"
-33.5,118.5,1.4306424,"Pingrup, Shire of Kent, Western Australia, Australia"
-33.5,119.5,1.3671505,"West River, Shire Of Ravensthorpe, Western Australia, Australia"
-33.5,120.5,1.319736,"Munglinup, Shire Of Ravensthorpe, Western Australia, Australia"
-33.5,121.5,1.280591,"Scaddan, Shire Of Esperance, Western Australia, Australia"
-33.5,122.5,1.2427683,"Mount Ney, Shire Of Esperance, Western Australia, Australia"
-33.5,123.5,1.1678476,"Cape Arid, Shire Of Esperance, Western Australia, Australia"
-33.5,134.5,1.2665131,Australia
-33.5,135.5,1.3775787,"Polda, District Council of Elliston, South Australia, 5670, Australia"
-33.5,136.5,1.4572574,"Mangalo-Kielpa Road, Mangalo, The District Council of Cleve, South Australia, 5602, Australia"
-33.5,137.5,1.5093135,"South Australia, Australia"
-33.5,138.5,1.5733197,"Marlows Back Road, Gulnare, Northern Areas Council, South Australia, 5471, Australia"
-33.5,139.5,1.6285322,"Koomooloo Road, Warnes, Pastoral Unincorporated Area, South Australia, 5417, Australia"
-33.5,140.5,1.6671624,"Olympic-Boundary Track, Pastoral Unincorporated Area, South Australia, Australia"
-33.5,141.5,1.6983523,"Anabranch South, Wentworth Shire Council, New South Wales, 2648, Australia"
-33.5,142.5,1.7308515,"Pooncarie, Wentworth Shire Council, New South Wales, 2648, Australia"
-33.5,143.5,1.7624917,"Hatfield, Balranald Shire Council, New South Wales, 2715, Australia"
-33.5,144.5,1.7850593,"Mossgiel, Central Darling Shire Council, New South Wales, 2878, Australia"
-33.5,145.5,1.7883031,"Hillston, Carrathool Shire Council, New South Wales, 2675, Australia"
-33.5,146.5,1.7781163,"Thomas Lane, Lake Cargelligo, Lachlan Shire Council, New South Wales, 2672, Australia"
-33.5,147.5,1.7804157,"Corinella, Forbes Shire Council, New South Wales, 2871, Australia"
-33.5,148.5,1.7817879,"Nanami Lane, Canowindra, Cabonne Council, New South Wales, 2804, Australia"
-33.5,149.5,1.7693489,"Georges Plains, Bathurst Regional Council, New South Wales, 2795, Australia"
-33.5,150.5,1.7075835,"Mount Tootie Road, Bilpin, Hawkesbury City Council, New South Wales, 2758, Australia"
-33.5,151.5,1.6369438,"New South Wales, Australia"
-32.5,-71.5,1.6601123,"Roqueríos, Zapallar, Provincia de Petorca, Región de Valparaíso, Chile"
-32.5,-70.5,1.8531057,"Putaendo, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile"
-32.5,-69.5,1.8057848,"Distrito Uspallata, Departamento Las Heras, Mendoza, Argentina"
-32.5,-68.5,1.6413206,"Distrito San Francisco, Departamento Lavalle, Mendoza, Argentina"
-32.5,-67.5,1.5623158,"Distrito San Miguel, Departamento Lavalle, Mendoza, Argentina"
-32.5,-66.5,1.5041479,"RP50, Árbol Solo, Belgrano, San Luis, Argentina"
-32.5,-65.5,1.4537779,"Libertador General San Martín, San Luis, Argentina"
-32.5,-64.5,1.4166251,"Pedanía Río de los Sauces, Departamento Calamuchita, Córdoba, X5191, Argentina"
-32.5,-63.5,1.3823559,"Pedanía Yucat, Departamento General San Martín, Córdoba, X5900, Argentina"
-32.5,-62.5,1.3800583,"Pedanía Bell Ville, Departamento Unión, Córdoba, X2550, Argentina"
-32.5,-61.5,1.4252379,"Municipio de Las Rosas, Departamento Belgrano, Santa Fe, S2520, Argentina"
-32.5,-60.5,1.4375951,"Distrito Zona de Islas, Departamento Diamante, Entre Ríos, 3153PRIMERA SECCION DE ISLAS, Argentina"
-32.5,-59.5,1.446248,"Distrito Sauce, Departamento Nogoyá, Entre Ríos, Argentina"
-32.5,-58.5,1.4524946,"Distrito Tala, Departamento Uruguay, Entre Ríos, Argentina"
-32.5,-57.5,1.4485415,"Río Negro, Uruguay"
-32.5,-56.5,1.4455489,"Tacuarembó, Uruguay"
-32.5,-55.5,1.450174,"Tacuarembó, Uruguay"
-32.5,-54.5,1.4318199,"Ruta 7 General Aparicio Saravia, Fraile Muerto, Cerro Largo, 37005, Uruguay"
-32.5,-53.5,1.4048558,"Vecinal, Uruguay, Cerro Largo, 37100, Uruguay"
-32.5,-52.5,1.3554176,"Taim, Rio Grande, Região Geográfica Imediata de Pelotas, Aglomeração Urbana do Sul, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, Brasil"
-32.5,18.5,1.5368118,"Mierberg, Oeloff Bergh Street, Nuwedorp, Bergrivier Ward 5, Redelinghuys, Bergrivier Local Municipality, West Coast District Municipality, Western Cape, South Africa"
-32.5,19.5,1.7342476,"Hantam Ward 4, Hantam Local Municipality, Namakwa District Municipality, Northern Cape, 8193, South Africa"
-32.5,20.5,1.790761,"Karoo Hoogland Ward 4, Karoo Hoogland Local Municipality, Namakwa District Municipality, Northern Cape, South Africa"
-32.5,21.5,1.8297995,"Beaufort West Ward 7, Beaufort West Local Municipality, Central Karoo District Municipality, Western Cape, South Africa"
-32.5,22.5,1.831459,"Beaufort West Ward 6, Beaufort West Local Municipality, Central Karoo District Municipality, Western Cape, South Africa"
-32.5,23.5,1.8116007,"Camdeboo Ward 1, Camdeboo Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6270, South Africa"
-32.5,24.5,1.7694017,"Camdeboo Ward 7, Camdeboo Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6286, South Africa"
-32.5,25.5,1.7276736,"Blue Crane Route Ward 4, Blue Crane Route Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa"
-32.5,26.5,1.6703802,"Nxuba Ward 4, Nxuba Local Municipality, Amathole District Municipality, Eastern Cape, South Africa"
-32.5,27.5,1.5682039,"Amahlathi Ward 14, Amahlathi Local Municipality, Amathole District Municipality, Eastern Cape, South Africa"
-32.5,28.5,1.4015514,"Mnquma Ward 27, Mnquma Local Municipality, Amathole District Municipality, Eastern Cape, South Africa"
-32.5,115.5,1.4228399,Australia
-32.5,116.5,1.5645988,"North Bannister, Shire Of Wandering, Western Australia, Australia"
-32.5,117.5,1.6171509,"East Pingelly, Shire Of Pingelly, Western Australia, Australia"
-32.5,118.5,1.5812191,"Llewellyn Road, Karlgarin, Shire Of Kondinin, Western Australia, Australia"
-32.5,119.5,1.5399318,"Forrestania, Shire Of Kondinin, Western Australia, Australia"
-32.5,120.5,1.4965854,"Norseman, Shire Of Dundas, Western Australia, Australia"
-32.5,121.5,1.4558454,"Dundas, Shire Of Dundas, Western Australia, Australia"
-32.5,122.5,1.4046931,"Fraser Range, Shire Of Dundas, Western Australia, Australia"
-32.5,123.5,1.3414803,"Fraser Range, Shire Of Dundas, Western Australia, Australia"
-32.5,124.5,1.2861649,"Balladonia, Shire Of Dundas, Western Australia, 6443, Australia"
-32.5,125.5,1.2227513,"Caiguna, Shire Of Dundas, Western Australia, Australia"
-32.5,133.5,1.2993289,"South Australia, Australia"
-32.5,134.5,1.4594884,"Petina, The District Council of Streaky Bay, South Australia, 5680, Australia"
-32.5,135.5,1.5390843,"Gawler Ranges, Pastoral Unincorporated Area, South Australia, 5655, Australia"
-32.5,136.5,1.6019976,"Nonning, Pastoral Unincorporated Area, South Australia, 5717, Australia"
-32.5,137.5,1.6461083,"Illeroo, Pastoral Unincorporated Area, South Australia, 5715, Australia"
-32.5,138.5,1.6840599,"Stuckey Road, Eurelia, Carrieton, The District Council of Orroroo Carrieton, South Australia, 5432, Australia"
-32.5,139.5,1.7078644,"Yunta, Pastoral Unincorporated Area, South Australia, 5440, Australia"
-32.5,140.5,1.7298735,"Devonborough Downs, Pastoral Unincorporated Area, South Australia, 5440, Australia"
-32.5,141.5,1.7550542,"Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia"
-32.5,142.5,1.7852435,"Menindee, Central Darling Shire Council, New South Wales, 2879, Australia"
-32.5,143.5,1.8055198,"Menindee, Central Darling Shire Council, New South Wales, 2879, Australia"
-32.5,144.5,1.8149366,"Ivanhoe, Central Darling Shire Council, New South Wales, 2878, Australia"
-32.5,145.5,1.8151281,"Irymple, Cobar Shire Council, New South Wales, 2835, Australia"
-32.5,146.5,1.8065516,"Eremerang, Cobar Shire Council, New South Wales, 2877, Australia"
-32.5,147.5,1.8095367,"Tullamore, Parkes Shire Council, New South Wales, 2874, Australia"
-32.5,148.5,1.7958163,"Toongi, Dubbo Regional Council, New South Wales, 2830, Australia"
-32.5,149.5,1.7767283,"Cullenbone, Mid-Western Regional Council, New South Wales, 2850, Australia"
-32.5,150.5,1.7363037,"Hungerford Road, Baerami Creek, Muswellbrook Shire Council, New South Wales, 2333, Australia"
-32.5,151.5,1.6838617,"Summer Hill, Dungog Shire Council, New South Wales, 2421, Australia"
-32.5,152.5,1.5925373,"New South Wales, Australia"
